#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_lasana;Lasana;Lasana;Lasana;;Lasana;;;;;;;;;x
b_lasana_adj;Lasanan;;lasaner;;;;;;;;;;;x
b_lascano;Lascano;Lascano;Lascano;;Lascano;;;;;;;;;x
b_lascano_adj;Lascanian;;lascaner;;;;;;;;;;;x
b_lassance;Lassance;Lassance;Lassance;;Lassance;;;;;;;;;x
b_lassance_adj;Lassancean;;lassancer;;;;;;;;;;;x
b_lata;Lata;Lata;Lata;;Lata;;;;;;;;;x
b_lata_adj;Latan;;later;;;;;;;;;;;x
b_latacunga;Latacunga;Latacunga;Latacunga;;Latacunga;;;;;;;;;x
b_latacunga_adj;Latacungan;;latacunger;;;;;;;;;;;x
b_laura;Laura;Laura;Laura;;Laura;;;;;;;;;x
b_laura_adj;Lauran;;laurer;;;;;;;;;;;x
b_laureles;Laureles;Laureles;Laureles;;Laureles;;;;;;;;;x
b_laureles_adj;Laurelesian;;laureleser;;;;;;;;;;;x
b_laurentino;Laurentino;Laurentino;Laurentino;;Laurentino;;;;;;;;;x
b_laurentino_adj;Laurentinian;;laurentiner;;;;;;;;;;;x
b_lautaro;Lautaro;Lautaro;Lautaro;;Lautaro;;;;;;;;;x
b_lautaro_adj;Lautarian;;lautarer;;;;;;;;;;;x
b_lavadeira;Lavadeira;;;;;;;;;;;;;x
b_lavadeira_adj;Lavadeiran;;;;;;;;;;;;;x
b_lavador;Lavador;Lavador;Lavador;;Lavador;;;;;;;;;x
b_lavador_adj;Lavadorian;;lavadorer;;;;;;;;;;;x
b_lavalle;Lavalle;Lavalle;Lavalle;;Lavalle;;;;;;;;;x
b_lavalle_adj;Lavallean;;lavaller;;;;;;;;;;;x
b_lavras_da_mangabeira;Lavras da Mangabeira;Lavras da Mangabeira;Lavras da Mangabeira;;Lavras da Mangabeira;;;;;;;;;x
b_lavras_da_mangabeira_adj;Lavras da Mangabeiran;;Lavras da Mangabeirer;;;;;;;;;;;x
b_lavras_do_sul;Lavras do Sul;Lavras do Sul;Lavras do Sul;;Lavras do Sul;;;;;;;;;x
b_lavras_do_sul_adj;Lavras do Sulian;;Lavras do Suler;;;;;;;;;;;x
b_lavras_do_sul_2;Lavras do Sul;Lavras do Sul;Lavras do Sul;;Lavras do Sul;;;;;;;;;x
b_lavras_do_sul_2_adj;Lavras do Sulian;;Lavras do Suler;;;;;;;;;;;x
b_lavras_novas;Lavras Novas;Lavras Novas;Lavras Novas;;Lavras Novas;;;;;;;;;x
b_lavras_novas_adj;Lavras Novasian;;Lavras Novaser;;;;;;;;;;;x
b_leandro_ferreira;Leandro Ferreira;Leandro Ferreira;Leandro Ferreira;;Leandro Ferreira;;;;;;;;;x
b_leandro_ferreira_adj;Leandro Ferreiran;;Leandro Ferreirer;;;;;;;;;;;x
b_lebu;Lebu;Lebu;Lebu;;Lebu;;;;;;;;;x
b_lebu_adj;Lebian;;leber;;;;;;;;;;;x
b_leguizamon;Leguizamon;Leguizamon;Leguizamon;;Leguizamon;;;;;;;;;x
b_leguizamon_adj;Leguizamonian;;leguizamoner;;;;;;;;;;;x
b_lehmann;Lehmann;Lehmann;Lehmann;;Lehmann;;;;;;;;;x
b_lehmann_adj;Lehmannian;;lehmanner;;;;;;;;;;;x
b_leis;Leis;Leis;Leis;;Leis;;;;;;;;;x
b_leis_adj;Leisian;;leiser;;;;;;;;;;;x
b_leleque;Leleque;Leleque;Leleque;;Leleque;;;;;;;;;x
b_leleque_adj;Lelequean;;leleqer;;;;;;;;;;;x
b_lencois;Lencois;Lencois;Lencois;;Lencois;;;;;;;;;x
b_lencois_adj;Lencoisian;;lencoiser;;;;;;;;;;;x
b_lencois_2;Lençóis;Lençóis;Lençóis;;Lençóis;;;;;;;;;x
b_lencois_2_adj;Lençóisian;;lençóiser;;;;;;;;;;;x
b_leoes;Leões;Leões;Leões;;Leões;;;;;;;;;x
b_leoes_adj;Leõesian;;leõeser;;;;;;;;;;;x
b_leonopolis;Leonópolis;Leonópolis;Leonópolis;;Leonópolis;;;;;;;;;x
b_leonopolis_adj;Leonópolisian;;leonópoliser;;;;;;;;;;;x
b_leporace;Leporace;Leporace;Leporace;;Leporace;;;;;;;;;x
b_leporace_adj;Leporacean;;leporacer;;;;;;;;;;;x
b_levalle;Levalle;Levalle;Levalle;;Levalle;;;;;;;;;x
b_levalle_adj;Levallean;;levaller;;;;;;;;;;;x
b_leyes;Leyes;Leyes;Leyes;;Leyes;;;;;;;;;x
b_leyes_adj;Leyesian;;leyeser;;;;;;;;;;;x
b_lezama;Lezama;Lezama;Lezama;;Lezama;;;;;;;;;x
b_lezama_adj;Lezaman;;lezamer;;;;;;;;;;;x
b_libano;Libano;Libano;Libano;;Libano;;;;;;;;;x
b_libano_adj;Libanian;;libaner;;;;;;;;;;;x
b_liberdade;Liberdade;Liberdade;Liberdade;;Liberdade;;;;;;;;;x
b_liberdade_adj;Liberdadean;;liberdader;;;;;;;;;;;x
b_libertad;Libertad;Libertad;Libertad;;Libertad;;;;;;;;;x
b_libertad_adj;Libertadian;;libertader;;;;;;;;;;;x
b_licanray;Licanray;Licanray;Licanray;;Licanray;;;;;;;;;x
b_licanray_adj;Licanraian;;licanraer;;;;;;;;;;;x
b_licanten;Licantén;Licantén;Licantén;;Licantén;;;;;;;;;x
b_licanten_adj;Licanténian;;licanténer;;;;;;;;;;;x
b_licoma;Licoma;Licoma;Licoma;;Licoma;;;;;;;;;x
b_licoma_adj;Licoman;;licomer;;;;;;;;;;;x
b_lihue_calel;Lihue Calel;Lihue Calel;Lihue Calel;;Lihue Calel;;;;;;;;;x
b_lihue_calel_adj;Lihue Calelian;;Lihue Caleler;;;;;;;;;;;x
b_lima;Lima;Lima;Lima;;Lima;;;;;;;;;x
b_lima_adj;Liman;;limer;;;;;;;;;;;x
b_lima_2;Lima;Lima;Lima;;Lima;;;;;;;;;x
b_lima_2_adj;Liman;;limer;;;;;;;;;;;x
b_lima_3;Lima;Lima;Lima;;Lima;;;;;;;;;x
b_lima_3_adj;Liman;;limer;;;;;;;;;;;x
b_limache;Limache;Limache;Limache;;Limache;;;;;;;;;x
b_limache_adj;Limachean;;limacher;;;;;;;;;;;x
b_limagro;Limagro;Limagro;Limagro;;Limagro;;;;;;;;;x
b_limagro_adj;Limagrian;;limagrer;;;;;;;;;;;x
b_limahuida;Limahuida;Limahuida;Limahuida;;Limahuida;;;;;;;;;x
b_limahuida_adj;Limahuidan;;limahuider;;;;;;;;;;;x
b_limao;Limão;Limão;Limão;;Limão;;;;;;;;;x
b_limao_adj;Limãian;;limãer;;;;;;;;;;;x
b_limeira_do_oeste;Limeira do oeste;Limeira do oeste;Limeira do oeste;;Limeira do oeste;;;;;;;;;x
b_limeira_do_oeste_adj;Limeira do oestean;;Limeira do oester;;;;;;;;;;;x
b_limoeiro;Limoeiro;Limoeiro;Limoeiro;;Limoeiro;;;;;;;;;x
b_limoeiro_adj;Limoeirian;;limoeirer;;;;;;;;;;;x
b_limoeiro_2;Limoeiro;Limoeiro;Limoeiro;;Limoeiro;;;;;;;;;x
b_limoeiro_2_adj;Limoeirian;;limoeirer;;;;;;;;;;;x
b_limoeiro_do_ajuru;Limoeiro do Ajurú;Limoeiro do Ajurú;Limoeiro do Ajurú;;Limoeiro do Ajurú;;;;;;;;;x
b_limoeiro_do_ajuru_adj;Limoeiro do Ajurúian;;Limoeiro do Ajurúer;;;;;;;;;;;x
b_limoeiro_do_norte;Limoeiro do Norte;Limoeiro do Norte;Limoeiro do Norte;;Limoeiro do Norte;;;;;;;;;x
b_limoeiro_do_norte_adj;Limoeiro do Nortean;;Limoeiro do Norter;;;;;;;;;;;x
b_limoy;Limoy;Limoy;Limoy;;Limoy;;;;;;;;;x
b_limoy_adj;Limoian;;limoer;;;;;;;;;;;x
b_limpio;Limpio;Limpio;Limpio;;Limpio;;;;;;;;;x
b_limpio_adj;Limpian;;limper;;;;;;;;;;;x
b_lin_cael;Lin Cael;Lin Cael;Lin Cael;;Lin Cael;;;;;;;;;x
b_lin_cael_adj;Lin Caelian;;Lin Caeler;;;;;;;;;;;x
b_linares;Linares;Linares;Linares;;Linares;;;;;;;;;x
b_linares_adj;Linaresian;;linareser;;;;;;;;;;;x
b_lincoln;Lincoln;Lincoln;Lincoln;;Lincoln;;;;;;;;;x
b_lincoln_adj;Lincolnian;;lincolner;;;;;;;;;;;x
b_lindoia_do_sul;Lindóia do Sul;Lindóia do Sul;Lindóia do Sul;;Lindóia do Sul;;;;;;;;;x
b_lindoia_do_sul_adj;Lindóia do Sulian;;Lindóia do Suler;;;;;;;;;;;x
b_linha_dura;Linha Dura;Linha Dura;Linha Dura;;Linha Dura;;;;;;;;;x
b_linha_dura_adj;Linha Duran;;Linha Durer;;;;;;;;;;;x
b_linhares;Linhares;Linhares;Linhares;;Linhares;;;;;;;;;x
b_linhares_adj;Linharesian;;linhareser;;;;;;;;;;;x
b_linlin;Linlin;Linlin;Linlin;;Linlin;;;;;;;;;x
b_linlin_adj;Linlinian;;linliner;;;;;;;;;;;x
b_lipez;Lípez;Lípez;Lípez;;Lípez;;;;;;;;;x
b_lipez_adj;Lípezian;;lípezer;;;;;;;;;;;x
b_lircay;Lircay;Lircay;Lircay;;Lircay;;;;;;;;;x
b_lircay_adj;Lircaian;;lircaer;;;;;;;;;;;x
b_lirima;Lirima;Lirima;Lirima;;Lirima;;;;;;;;;x
b_lirima_adj;Liriman;;lirimer;;;;;;;;;;;x
b_lirio_do_vale;Lírio do Vale;Lírio do Vale;Lírio do Vale;;Lírio do Vale;;;;;;;;;x
b_lirio_do_vale_adj;Lírio do Valean;;Lírio do Valer;;;;;;;;;;;x
b_litueche;Litueche;Litueche;Litueche;;Litueche;;;;;;;;;x
b_litueche_adj;Lituechean;;lituecher;;;;;;;;;;;x
b_livramento;Livramento;Livramento;Livramento;;Livramento;;;;;;;;;x
b_livramento_adj;Livramentian;;livramenter;;;;;;;;;;;x
b_lizarda;Lizarda;Lizarda;Lizarda;;Lizarda;;;;;;;;;x
b_lizarda_adj;Lizardan;;lizarder;;;;;;;;;;;x
b_llanos;Llanos;Llanos;Llanos;;Llanos;;;;;;;;;x
b_llanos_adj;Llanosian;;llanoser;;;;;;;;;;;x
b_llanquihue;Llanquihue;Llanquihue;Llanquihue;;Llanquihue;;;;;;;;;x
b_llanquihue_adj;Llanquihuean;;llanquiher;;;;;;;;;;;x
b_llao_llao;Llao Llao;Llao Llao;Llao Llao;;Llao Llao;;;;;;;;;x
b_llao_llao_adj;Llao Llian;;Llao Ller;;;;;;;;;;;x
b_llata;Llata;Llata;Llata;;Llata;;;;;;;;;x
b_llata_adj;Llatan;;llater;;;;;;;;;;;x
b_llave;Llave;Llave;Llave;;Llave;;;;;;;;;x
b_llave_adj;Llavean;;llaver;;;;;;;;;;;x
b_llave_2;Llave;Llave;Llave;;Llave;;;;;;;;;x
b_llave_2_adj;Llavean;;llaver;;;;;;;;;;;x
b_llay_llay;Llay-Llay;Llay-Llay;Llay-Llay;;Llay-Llay;;;;;;;;;x
b_llay_llay_adj;Llay-Llaian;;llay-llaer;;;;;;;;;;;x
b_llepu;Llepu;Llepu;Llepu;;Llepu;;;;;;;;;x
b_llepu_adj;Llepian;;lleper;;;;;;;;;;;x
b_llica;Llica;Llica;Llica;;Llica;;;;;;;;;x
b_llica_adj;Llican;;llicer;;;;;;;;;;;x
b_llico;Llico;Llico;Llico;;Llico;;;;;;;;;x
b_llico_adj;Llician;;llicer;;;;;;;;;;;x
b_llo;Llo;Llo;Llo;;Llo;;;;;;;;;x
b_llo_adj;Llian;;ller;;;;;;;;;;;x
b_llolleo;Llolleo;Llolleo;Llolleo;;Llolleo;;;;;;;;;x
b_llolleo_adj;Llollian;;lloller;;;;;;;;;;;x
b_llullaillaco;Llullaillaco;Llullaillaco;Llullaillaco;;Llullaillaco;;;;;;;;;x
b_llullaillaco_adj;Llullaillacian;;llullaillacer;;;;;;;;;;;x
b_loberia;Loberia;Loberia;Loberia;;Loberia;;;;;;;;;x
b_loberia_adj;Loberian;;loberer;;;;;;;;;;;x
b_lobos;Lobos;Lobos;Lobos;;Lobos;;;;;;;;;x
b_lobos_adj;Lobosian;;loboser;;;;;;;;;;;x
b_locumba;Locumba;Locumba;Locumba;;Locumba;;;;;;;;;x
b_locumba_adj;Locumban;;locumber;;;;;;;;;;;x
b_logradouro;Logradouro;Logradouro;Logradouro;;Logradouro;;;;;;;;;x
b_logradouro_adj;Logradourian;;logradourer;;;;;;;;;;;x
b_loja;Loja;Loja;Loja;;Loja;;;;;;;;;x
b_loja_adj;Lojan;;lojer;;;;;;;;;;;x
b_lolol;Lolol;Lolol;Lolol;;Lolol;;;;;;;;;x
b_lolol_adj;Lololian;;lololer;;;;;;;;;;;x
b_loma_alta;Loma Alta;Loma Alta;Loma Alta;;Loma Alta;;;;;;;;;x
b_loma_alta_adj;Loma Altan;;Loma Alter;;;;;;;;;;;x
b_loma_guazu;Loma Guazu;Loma Guazu;Loma Guazu;;Loma Guazu;;;;;;;;;x
b_loma_guazu_adj;Loma Guazian;;Loma Guazer;;;;;;;;;;;x
b_loma_plata;Loma Plata;Loma Plata;Loma Plata;;Loma Plata;;;;;;;;;x
b_loma_plata_adj;Loma Platan;;Loma Plater;;;;;;;;;;;x
b_loma_verde;Loma Verde;Loma Verde;Loma Verde;;Loma Verde;;;;;;;;;x
b_loma_verde_adj;Loma Verdean;;Loma Verder;;;;;;;;;;;x
b_loncoche;Loncoche;Loncoche;Loncoche;;Loncoche;;;;;;;;;x
b_loncoche_adj;Loncochean;;loncocher;;;;;;;;;;;x
b_loncopue;Loncopué;Loncopué;Loncopué;;Loncopué;;;;;;;;;x
b_loncopue_adj;Loncopuéian;;loncopuéer;;;;;;;;;;;x
b_longavi;Longaví;Longaví;Longaví;;Longaví;;;;;;;;;x
b_longavi_adj;Longavíian;;longavíer;;;;;;;;;;;x
b_lonquen;Lonquén;Lonquén;Lonquén;;Lonquén;;;;;;;;;x
b_lonquen_adj;Lonquénian;;lonquéner;;;;;;;;;;;x
b_lontras;Lontras;Lontras;Lontras;;Lontras;;;;;;;;;x
b_lontras_adj;Lontrasian;;lontraser;;;;;;;;;;;x
b_lontue;Lontué;Lontué;Lontué;;Lontué;;;;;;;;;x
b_lontue_adj;Lontuéian;;lontuéer;;;;;;;;;;;x
b_lonya_grande;Lonya Grande;Lonya Grande;Lonya Grande;;Lonya Grande;;;;;;;;;x
b_lonya_grande_adj;Lonya Grandean;;Lonya Grander;;;;;;;;;;;x
b_lopes;Lopes;Lopes;Lopes;;Lopes;;;;;;;;;x
b_lopes_adj;Lopesian;;lopeser;;;;;;;;;;;x
b_lopez;Lopez;Lopez;Lopez;;Lopez;;;;;;;;;x
b_lopez_adj;Lopezian;;lopezer;;;;;;;;;;;x
b_lopez_2;Lopez;Lopez;Lopez;;Lopez;;;;;;;;;x
b_lopez_2_adj;Lopezian;;lopezer;;;;;;;;;;;x
b_lorca;Lorca;Lorca;Lorca;;Lorca;;;;;;;;;x
b_lorca_adj;Lorcan;;lorcer;;;;;;;;;;;x
b_lorena;Lorena;;;;;;;;;;;;;x
b_lorena_adj;Lorenense;;;;;;;;;;;;;x	
b_loreto;Loreto;Loreto;Loreto;;Loreto;;;;;;;;;x
b_loreto_adj;Loretian;;loreter;;;;;;;;;;;x
b_loreto_2;Loreto;Loreto;Loreto;;Loreto;;;;;;;;;x
b_loreto_2_adj;Loretian;;loreter;;;;;;;;;;;x
b_loreto_de_beni;Loreto de Beni;Loreto de Beni;Loreto de Beni;;Loreto de Beni;;;;;;;;;x
b_loreto_de_beni_adj;Loreto de Benian;;Loreto de Bener;;;;;;;;;;;x
b_loreto_de_beni_2;Loreto de Beni;Loreto de Beni;Loreto de Beni;;Loreto de Beni;;;;;;;;;x
b_loreto_de_beni_2_adj;Loreto de Benian;;Loreto de Bener;;;;;;;;;;;x
b_los_abades;Los Abades;Los Abades;Los Abades;;Los Abades;;;;;;;;;x
b_los_abades_adj;Los Abadesian;;Los Abadeser;;;;;;;;;;;x
b_los_algarrobos;Los Algarrobos;Los Algarrobos;Los Algarrobos;;Los Algarrobos;;;;;;;;;x
b_los_algarrobos_adj;Los Algarrobosian;;Los Algarroboser;;;;;;;;;;;x
b_los_altares;Los Altares;Los Altares;Los Altares;;Los Altares;;;;;;;;;x
b_los_altares_adj;Los Altaresian;;Los Altareser;;;;;;;;;;;x
b_los_andes;Los Andes;Los Andes;Los Andes;;Los Andes;;;;;;;;;x
b_los_andes_adj;Los Andesian;;Los Andeser;;;;;;;;;;;x
b_los_angeles;Los Ángeles;Los Ángeles;Los Ángeles;;Los Ángeles;;;;;;;;;x
b_los_angeles_adj;Los Ángelesian;;Los Ángeleser;;;;;;;;;;;x
b_los_angeles_2;Los Angeles;Los Angeles;Los Angeles;;Los Angeles;;;;;;;;;x
b_los_angeles_2_adj;Los Angelesian;;Los Angeleser;;;;;;;;;;;x
b_los_barros;Los Barros;Los Barros;Los Barros;;Los Barros;;;;;;;;;x
b_los_barros_adj;Los Barrosian;;Los Barroser;;;;;;;;;;;x
b_los_berros;Los Berros;Los Berros;Los Berros;;Los Berros;;;;;;;;;x
b_los_berros_adj;Los Berrosian;;Los Berroser;;;;;;;;;;;x
b_los_ciervos;Los Ciervos;Los Ciervos;Los Ciervos;;Los Ciervos;;;;;;;;;x
b_los_ciervos_adj;Los Ciervosian;;Los Ciervoser;;;;;;;;;;;x
b_los_coihues;Los Coihues;Los Coihues;Los Coihues;;Los Coihues;;;;;;;;;x
b_los_coihues_adj;Los Coihuesian;;Los Coihueser;;;;;;;;;;;x
b_los_cusis;Los Cusis;Los Cusis;Los Cusis;;Los Cusis;;;;;;;;;x
b_los_cusis_adj;Los Cusisian;;Los Cusiser;;;;;;;;;;;x
b_los_estados;Los Estados;Los Estados;Los Estados;;Los Estados;;;;;;;;;x
b_los_estados_adj;Los Estadosian;;Los Estadoser;;;;;;;;;;;x
b_los_lagos;Los Lagos;Los Lagos;Los Lagos;;Los Lagos;;;;;;;;;x
b_los_lagos_adj;Los Lagosian;;Los Lagoser;;;;;;;;;;;x
b_los_loros;Los Loros;Los Loros;Los Loros;;Los Loros;;;;;;;;;x
b_los_loros_adj;Los Lorosian;;Los Loroser;;;;;;;;;;;x
b_los_manantiales;Los Manantiales;Los Manantiales;Los Manantiales;;Los Manantiales;;;;;;;;;x
b_los_manantiales_adj;Los Manantialesian;;Los Manantialeser;;;;;;;;;;;x
b_los_menucos;Los Menucos;Los Menucos;Los Menucos;;Los Menucos;;;;;;;;;x
b_los_menucos_adj;Los Menucosian;;Los Menucoser;;;;;;;;;;;x
b_los_muermos;Los Muermos;Los Muermos;Los Muermos;;Los Muermos;;;;;;;;;x
b_los_muermos_adj;Los Muermosian;;Los Muermoser;;;;;;;;;;;x
b_los_nogales;Los Nogales;Los Nogales;Los Nogales;;Los Nogales;;;;;;;;;x
b_los_nogales_adj;Los Nogalesian;;Los Nogaleser;;;;;;;;;;;x
b_los_pampas;Los Pampas;Los Pampas;Los Pampas;;Los Pampas;;;;;;;;;x
b_los_pampas_adj;Los Pampasian;;Los Pampaser;;;;;;;;;;;x
b_los_pantanos;Los Pantanos;Los Pantanos;Los Pantanos;;Los Pantanos;;;;;;;;;x
b_los_pantanos_adj;Los Pantanosian;;Los Pantanoser;;;;;;;;;;;x
b_los_pastos;Los Pastos;Los Pastos;Los Pastos;;Los Pastos;;;;;;;;;x
b_los_pastos_adj;Los Pastosian;;Los Pastoser;;;;;;;;;;;x
b_los_repollos;Los Repollos;Los Repollos;Los Repollos;;Los Repollos;;;;;;;;;x
b_los_repollos_adj;Los Repollosian;;Los Repolloser;;;;;;;;;;;x
b_los_sauces;Los Sauces;Los Sauces;Los Sauces;;Los Sauces;;;;;;;;;x
b_los_sauces_adj;Los Saucesian;;Los Sauceser;;;;;;;;;;;x
b_los_sauces_2;Los Sauces;Los Sauces;Los Sauces;;Los Sauces;;;;;;;;;x
b_los_sauces_2_adj;Los Saucesian;;Los Sauceser;;;;;;;;;;;x
b_los_sauces_3;Los Sauces;Los Sauces;Los Sauces;;Los Sauces;;;;;;;;;x
b_los_sauces_3_adj;Los Saucesian;;Los Sauceser;;;;;;;;;;;x
b_los_siervos;Los Siervos;Los Siervos;Los Siervos;;Los Siervos;;;;;;;;;x
b_los_siervos_adj;Los Siervosian;;Los Siervoser;;;;;;;;;;;x
b_los_tamarindos;Los Tamarindos;Los Tamarindos;Los Tamarindos;;Los Tamarindos;;;;;;;;;x
b_los_tamarindos_adj;Los Tamarindosian;;Los Tamarindoser;;;;;;;;;;;x
b_los_tires;Los Tires;Los Tires;Los Tires;;Los Tires;;;;;;;;;x
b_los_tires_adj;Los Tiresian;;Los Tireser;;;;;;;;;;;x
b_los_toldos;Los Toldos;Los Toldos;Los Toldos;;Los Toldos;;;;;;;;;x
b_los_toldos_adj;Los Toldosian;;Los Toldoser;;;;;;;;;;;x
b_los_vilos;Los Vilos;Los Vilos;Los Vilos;;Los Vilos;;;;;;;;;x
b_los_vilos_adj;Los Vilosian;;Los Viloser;;;;;;;;;;;x
b_lote_de_kantian;Lote de Kantian;Lote de Kantian;Lote de Kantian;;Lote de Kantian;;;;;;;;;x
b_lote_de_kantian_adj;Lote de Kantianian;;Lote de Kantianer;;;;;;;;;;;x
b_lourdes;Lourdes;Lourdes;Lourdes;;Lourdes;;;;;;;;;x
b_lourdes_adj;Lourdesian;;lourdeser;;;;;;;;;;;x
b_louveira;Louveira;Louveira;Louveira;;Louveira;;;;;;;;;x
b_louveira_adj;Louveirense;;Louveirense;;;;;;;;;;;x
b_lua_cheia;Lua Cheia;Lua Cheia;Lua Cheia;;Lua Cheia;;;;;;;;;x
b_lua_cheia_adj;Lua Cheian;;Lua Cher;;;;;;;;;;;x
b_lua_nova;Lua Nova;Lua Nova;Lua Nova;;Lua Nova;;;;;;;;;x
b_lua_nova_adj;Lua Novan;;Lua Nover;;;;;;;;;;;x
b_luan_toro;Luan Toro;Luan Toro;Luan Toro;;Luan Toro;;;;;;;;;x
b_luan_toro_adj;Luan Torian;;Luan Torer;;;;;;;;;;;x
b_lucelia;Lucélia;Lucélia;Lucélia;;Lucélia;;;;;;;;;x
b_lucelia_adj;Lucélian;;lucéler;;;;;;;;;;;x
b_luciara;Luciara;Luciara;Luciara;;Luciara;;;;;;;;;x
b_luciara_adj;Luciaran;;luciarer;;;;;;;;;;;x
b_luiggi;Luiggi;Luiggi;Luiggi;;Luiggi;;;;;;;;;x
b_luiggi_adj;Luiggian;;luigger;;;;;;;;;;;x
b_luis_beltran;Luis Beltrán;Luis Beltrán;Luis Beltrán;;Luis Beltrán;;;;;;;;;x
b_luis_beltran_adj;Luis Beltránian;;Luis Beltráner;;;;;;;;;;;x
b_luis_correia;Luis Correia;Luis Correia;Luis Correia;;Luis Correia;;;;;;;;;x
b_luis_correia_adj;Luis Correian;;Luis Correr;;;;;;;;;;;x
b_luiz_alves;Luiz Alves;Luiz Alves;Luiz Alves;;Luiz Alves;;;;;;;;;x
b_luiz_alves_adj;Luiz Alvesian;;Luiz Alveser;;;;;;;;;;;x
b_lujan;Lujan;Lujan;Lujan;;Lujan;;;;;;;;;x
b_lujan_adj;Lujanian;;lujaner;;;;;;;;;;;x
b_lujan_2;Lujan;Lujan;Lujan;;Lujan;;;;;;;;;x
b_lujan_2_adj;Lujanian;;lujaner;;;;;;;;;;;x
b_lumiar;Lumiar;Lumiar;Lumiar;;Lumiar;;;;;;;;;x
b_lumiar_adj;Lumiarian;;lumiarer;;;;;;;;;;;x
b_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
b_luna_adj;Lunan;;luner;;;;;;;;;;;x
b_luna_2;Luna;Luna;Luna;;Luna;;;;;;;;;x
b_luna_2_adj;Lunan;;luner;;;;;;;;;;;x
b_lunardelli;Lunardelli;Lunardelli;Lunardelli;;Lunardelli;;;;;;;;;x
b_lunardelli_adj;Lunardellian;;lunardeller;;;;;;;;;;;x
b_luque;Luque;Luque;Luque;;Luque;;;;;;;;;x
b_luque_adj;Luquean;;luqer;;;;;;;;;;;x
b_luque_2;Luque;Luque;Luque;;Luque;;;;;;;;;x
b_luque_2_adj;Luquean;;luqer;;;;;;;;;;;x
b_luricocha;Luricocha;Luricocha;Luricocha;;Luricocha;;;;;;;;;x
b_luricocha_adj;Luricochan;;luricocher;;;;;;;;;;;x
b_luro;Luro;Luro;Luro;;Luro;;;;;;;;;x
b_luro_adj;Lurian;;lurer;;;;;;;;;;;x
b_lussanvira;Lussanvira;Lussanvira;Lussanvira;;Lussanvira;;;;;;;;;x
b_lussanvira_adj;Lussanviran;;lussanvirer;;;;;;;;;;;x
b_luz;Luz;Luz;Luz;;Luz;;;;;;;;;x
b_luz_adj;Luzian;;luzer;;;;;;;;;;;x
b_luzia;Luzia;Luzia;Luzia;;Luzia;;;;;;;;;x
b_luzia_adj;Luzian;;luzer;;;;;;;;;;;x
b_luziania;Luziania;Luziania;Luziania;;Luziania;;;;;;;;;x
b_luziania_adj;Luzianian;;luzianer;;;;;;;;;;;x
b_luzuriaga;Luzuriaga;Luzuriaga;Luzuriaga;;Luzuriaga;;;;;;;;;x
b_luzuriaga_adj;Luzuriagan;;luzuriager;;;;;;;;;;;x
b_maca;Macá;Macá;Macá;;Macá;;;;;;;;;x
b_maca_adj;Macáian;;macáer;;;;;;;;;;;x
b_macachin;Macachin;Macachin;Macachin;;Macachin;;;;;;;;;x
b_macachin_adj;Macachinian;;macachiner;;;;;;;;;;;x
b_macacu;Macacu;Macacu;Macacu;;Macacu;;;;;;;;;x
b_macacu_adj;Macacian;;macacer;;;;;;;;;;;x
b_macadame;Macadame;Macadame;Macadame;;Macadame;;;;;;;;;x
b_macadame_adj;Macadamean;;macadamer;;;;;;;;;;;x
b_macae;Macae;Macae;Macae;;Macae;;;;;;;;;x
b_macae_adj;Macaean;;macer;;;;;;;;;;;x
b_macaiba;Macaíba;Macaíba;Macaíba;;Macaíba;;;;;;;;;x
b_macaiba_adj;Macaíban;;macaíber;;;;;;;;;;;x
b_macaisin;Macaisin;Macaisin;Macaisin;;Macaisin;;;;;;;;;x
b_macaisin_adj;Macaisinian;;macaisiner;;;;;;;;;;;x
b_macambara;Maçambara;Maçambara;Maçambara;;Maçambara;;;;;;;;;x
b_macambara_adj;Maçambaran;;maçambarer;;;;;;;;;;;x
b_macambira;Macambira;Macambira;Macambira;;Macambira;;;;;;;;;x
b_macambira_adj;Macambiran;;macambirer;;;;;;;;;;;x
b_macapa;Macapá;Macapá;Macapá;;Macapá;;;;;;;;;x
b_macapa_adj;Macapáian;;macapáer;;;;;;;;;;;x
b_macara;Macará;Macará;Macará;;Macará;;;;;;;;;x
b_macara_adj;Macaráian;;macaráer;;;;;;;;;;;x
b_macarai;Macarai;;;;;;;;;;;x
b_macarai_adj;Macarainian;;;;;;;;;;;x
b_macau;Macau;Macau;Macau;;Macau;;;;;;;;;x
b_macau_adj;Macian;;macer;;;;;;;;;;;x
b_macaubas;Macaúbas;Macaúbas;Macaúbas;;Macaúbas;;;;;;;;;x
b_macaubas_adj;Macaúbasian;;macaúbaser;;;;;;;;;;;x
b_macaubas_2;Macaúbas;Macaúbas;Macaúbas;;Macaúbas;;;;;;;;;x
b_macaubas_2_adj;Macaúbasian;;macaúbaser;;;;;;;;;;;x
b_machacalis;Machacalis;Machacalis;Machacalis;;Machacalis;;;;;;;;;x
b_machacalis_adj;Machacalisian;;machacaliser;;;;;;;;;;;x
b_machacamarca;Machacamarca;Machacamarca;Machacamarca;;Machacamarca;;;;;;;;;x
b_machacamarca_adj;Machacamarcan;;machacamarcer;;;;;;;;;;;x
b_machala;Machala;Machala;Machala;;Machala;;;;;;;;;x
